title_csv,artist_csv,spotify_song_id,title_db,artist_db,summary,similarity_score,section_snapshot
Trust and Obey,hymn,,Trust and Obey,hymn,worship_songs.csv differs in chorus (similarity 0.41) for this likely matching song.,0.41,db_chorus=5 1 1 6 6 2m 5 4 5 3m 5 1 1 4 1 5 1 | csv_chorus=5 1 6 5 1 5 1
Build My Life,Housefires,,Build My Life,Housefires,worship_songs.csv differs in intro (similarity 0.00) for this likely matching song.,0.00,db_intro=1 4 1 4 | csv_intro=2 5 2 5
Build My Life,Housefires,,Build My Life,Housefires,worship_songs.csv differs in chorus (similarity 0.20) for this likely matching song.,0.20,db_chorus=4 2m 1 1 4 2m 1 1 | csv_chorus=4 2m 1 6m 4 2m 1 6m 4 2m 1 6m 4 2m 1 6m 4 2m 1 6m 4 2m 1 6m 4 2m 1 6m 4 2m 1 6m 4 2m 1 6m 4 2m 1 6m
On And On,Housefires,,On And On,Housefires,worship_songs.csv differs in chorus (similarity 0.22) for this likely matching song.,0.22,db_chorus=1 5 2m 1 4 1 5 2m 1 4 2m 1 4 1 5 2m 1 4 1 5 2m 1 4 2m 1 4 1 5 2m 1 4 1 5 2m 1 4 2m 1 4 4 5 1 5 2m 1 4 1 5 2m 1 4 1 5 2m 1 4 1 5 2m 1 4 2m 1 4 2m 1 4 | csv_chorus=1 5 2m 1 4 1 5 2m 1 4 2m 1 4 4 5
The Way (new horizon),Housefires,,The Way (new horizon),Housefires,worship_songs.csv differs in chorus (similarity 0.50) for this likely matching song.,0.50,db_chorus=1 4 6m 4 1 4 6m 4 1 4 6m 4 1 4 6m 4 | csv_chorus=1 4 6m 4 1 4 6m 4
The Way (new horizon),Housefires,,The Way (new horizon),Housefires,worship_songs.csv differs in chorus (similarity 0.50) for this likely matching song.,0.50,db_chorus=1 4 6m 4 1 4 6m 4 1 4 6m 4 1 4 6m 4 | csv_chorus=1 4 6m 4 1 4 6m 4
All I Need Is You,Hollyn,07wLOtkUCjSAITntG090B8,All I Need Is You,Hollyn,worship_songs.csv differs in chorus (similarity 0.41) for this likely matching song.,0.41,db_chorus=6m 5 4 6m 5 4 6m | csv_chorus=6m 5 4 6m 5 4 6m 5 4 6m 5 4 5 4 6m 5 4
All My Love,Hollyn,7LAh0QIMws2u3eUnpaGZzT,All My Love,Hollyn,worship_songs.csv differs in chorus (similarity 0.32) for this likely matching song.,0.32,db_chorus=5 4 5 4 2m 5 4 5 4 5 4 6m 5 4 2m 4 5 4 2m 4 6m 5 4 2m 4 5 4 2m 4 6m 5 4 2m | csv_chorus=5 4 5 4 2m 5 4 4 5 4 5 4 6m 5 4 2m 4 5 4 2m 4 6m 5 4 2m 4 5 4 2m 4 6m 5 4 2m 5 4 5 4 2m 5 4 4 5 4 5 4 6m 5 4 2m 4 5 4 2m 4 6m 5 4 2m 4 5 4 2m 4 6m 5 4 2m 5 4 5 4 2m 5 4 4 5 4 5 4 6m 5 4 2m 4 6m 5 4 2m 4 6m 5 4 2m 4 6m 5 4 2m 4 6m 5 4
In Awe,Hollyn,053yoApAqzVFYZQUcf60Zv,In Awe,Hollyn,worship_songs.csv differs in chorus (similarity 0.32) for this likely matching song.,0.32,db_chorus=5 4 1 4 5 4 1 4 5 4 1 4 | csv_chorus=1 b7 4 b7 1 b7 4 b7 1 b7 4 b7 1 b7 4 b7 1 b7 4 b7 1 b7 4 b7 1 b7 4 b7
Love With Your Life,Hollyn,3YVsYrddp7lbej2cXniN3Q,Love With Your Life,Hollyn,worship_songs.csv differs in chorus (similarity 0.33) for this likely matching song.,0.33,db_chorus=6m 1 5 4 6m 1 6m 5 6m 1 4 6m 1 4 | csv_chorus=4 6m 4 6m 3 1 4 6m 1 5 4 6m 1 6m 5 6m 1 4 6m 6m 1 4 4 6m 4 6m 1 5 4 6m 1 6m 5 6m 1 4 5 6m 1 4 6m 1 4
Nothin On You,Hollyn,3mVqwNpuX7xCwZRIJ2tMwP,Nothin' on You,Hollyn,worship_songs.csv differs in chorus (similarity 0.25) for this likely matching song.,0.25,db_chorus=4 1 2m 1 4 1 2m 1 4 1 2m 1 4 1 2m 1 4 1 2m 1 4 1 2m 1 4 1 2m 1 b7 4 1 2m 1 4 1 2m 1 | csv_chorus=1 5 6m 5 1 5 6m 5 1 5 6m 5 1 5 6m 5 1 5 6m 5 1 5 6m 5 1 5 6m 5 1 5 6m 5 1 5 6m 5 1 5 6m 5 1 5 6m 5 1 5 6m 5 1 5 6m 5 1 5 6m 5 1 5 6m 5 1 5 6m 5
As The Deer,Hillsongs,,As The Deer,Hillsongs,worship_songs.csv differs in chorus (similarity 0.04) for this likely matching song.,0.04,db_chorus=1 6m 4 2m 6m 1 4 6m 4 1 1 4 1 4 1 5 1 4 1 4 1 1 6m 4 2m 6m 1 4 6m 4 1 1 4 1 4 1 5 1 4 1 4 1 1 6m 4 2m 6m 1 4 6m 4 1 | csv_chorus=2 7m 5 3m 7m 2 5 7m 5 2 2 5 2 5 2 6 2 5 2 5 2 2 7m 5 3m 7m 2 5 7m 5 2 2 5 2 5 2 6 2 5 2 5 2 2 7m 5 3m 7m 2 5 7m 5 2
Awesome In This Place,Hillsongs,,Awesome In This Place,Hillsongs,worship_songs.csv differs in intro (similarity 0.33) for this likely matching song.,0.33,db_intro=1 5 4 | csv_intro=5 2
Cornerstone,Hillsongs,,Cornerstone,Hillsongs,worship_songs.csv differs in chorus (similarity 0.33) for this likely matching song.,0.33,db_chorus=1 4 6m 5 1 4 6m 5 1 4 6m 5 1 | csv_chorus=1 4 6m 5 1 4 6m 5 1 4 6m 5 1 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 1 4 6m 5 1 4 6m 5 1 4 6m 5 1
Draw Me Close,Hillsongs,,Draw Me Close,Hillsongs,worship_songs.csv differs in bridge (similarity 0.24) for this likely matching song.,0.24,db_bridge=2m 1 2m 1 | csv_bridge=2m 1 2m 1 1 b7 1 4 1 b7 1 1 4 1 b7 1 1
Eagles Wings,Hillsongs,,Eagles Wings,Hillsongs,worship_songs.csv differs in chorus (similarity 0.36) for this likely matching song.,0.36,db_chorus=5 1 6m b3 2 5 1 6m 5 2 5 | csv_chorus=1 4 2m 5 1 4 2m 5 1
From The Inside Out,Hillsongs,,From The Inside Out,Hillsongs,worship_songs.csv differs in chorus (similarity 0.44) for this likely matching song.,0.44,db_chorus=1 5 3m 2 1 3m 2 6m 3m 1 5 2 3m 1 5 2 5 1 2 3m 1 2 1 2 1 5 3m 2 1 3m 2 6m 1 2 3m 1 5 2 3m 1 5 2 5 1 2 3m 1 2 1 2 1 2 1 2 1 | csv_chorus=1 5 3m 2 1 3m 2 6m 3m 1 5 2 3m 1 5 2 5 1 2 3m 1 2 1 2
Lead Me To The Cross,Hillsongs,,Lead Me To The Cross,Hillsongs,worship_songs.csv differs in intro (similarity 0.00) for this likely matching song.,0.00,db_intro=6m 5 4 6m 5 4 | csv_intro=2m 1 b7 2m 1 b7
Saviour,Hillsongs,,Saviour,Hillsongs,worship_songs.csv differs in intro (similarity 0.46) for this likely matching song.,0.46,db_intro=6m 4 1 6m 4 1 2m 6m 5 3 6m 5 1 2m 6m 3 6m 5 1 2m 1 5 2m 1 5 4 1 6m 5 2m 1 5 4 1 6m 5 2m 1 6m 5 2m 6m 3 6m 5 1 2m 6m 3 6m 5 1 2m 2m 1 5 6m 4 5 6m 4 5 3 2m 6m 3 6m 5 1 2m 6m 3 6m 5 1 2m 5 2m 1 5 | csv_intro=3m 1 5 3m 1 5 6m 3m 3 7 3m 2 5 6m 3m 7 3m 2 5 6m 5 2 6m 5 2 1 5 3m 2 6m 5 2 1 5 3m 2 6m 5 1 3m 2 6m 3m 7 3m 2 5 6m 3m 7 3m 2 5 6m 2 6m 5 2 3m 1 2 3m 1 2 7 6m 3m 7 3m 2 5 6m 3m 7 3m 2 5 6m 2 6m 5 2
Where The Spirit Of The Lord Is-Glorious Ruins,Hillsongs,,Where The Spirit Of The Lord Is-Glorious Ruins,Hillsongs,worship_songs.csv differs in bridge (similarity 0.25) for this likely matching song.,0.25,db_bridge=1 4 6m 4 1 4 6m 4 | csv_bridge=4 b7 2m b7 4 b7 2m b7
With You,Hillsongs,,With You,Hillsongs,worship_songs.csv differs in chorus (similarity 0.29) for this likely matching song.,0.29,db_chorus=4 6m 2 5 1 4 6m 5 5 1 1 6m 4 3 3 4 3 2 4 3 1 4 5 3 3 4 4 5 2 2 6m 4 1 3 | csv_chorus=4 6m 2 5 1 4 6m 5 5 1
You Are You Are Lord,Hillsongs,,You Are You Are Lord,Hillsongs,worship_songs.csv differs in bridge (similarity 0.33) for this likely matching song.,0.33,db_bridge=4 2m 3 b7 3 2 5 1 3 3 4 4 3 5 2 | csv_bridge=1 6m 7 4 7 6 2 5 7 7 1 1 7 2 6
This Is Living,Hillsong Young & Free,,This Is Living,Hillsong Young & Free feat. LeCrae,worship_songs.csv differs in chorus (similarity 0.51) for this likely matching song.,0.51,db_chorus=1 2 3m 6m 1 2 3m 1 2 3m 6m 1 2 3m 6m 1 2 3m 6m 1 2 3m 1 2 3m 6m 1 2 3m 6m 1 2 3m 6m 1 2 3m 6m 1 2 3m 6m 1 2 3m 6m 1 2 3m 6m 1 2 3m 6m 1 2 3m 6m 1 2 3m 6m 1 2 3m 6m 1 2 3m 6m 1 2 3m 6m | csv_chorus=1 2 3m 6m 1 2 3m 1 2 3m 6m 1 2 3m 6m 1 2 3m 6m 1 2 3m 1 2 3m 6m 1 2 3m 6m 1 2 3m 6m 1 2 3m 6m
This Is Living,Hillsong Young & Free,,This Is Living,Hillsong Young & Free feat. LeCrae,worship_songs.csv differs in intro (similarity 0.50) for this likely matching song.,0.50,db_intro=1 2 3m 6m 1 2 3m 6m | csv_intro=1 2 3m 6m
This Is Living,Hillsong Young & Free,,This Is Living,Hillsong Young & Free feat. LeCrae,worship_songs.csv differs in intro (similarity 0.25) for this likely matching song.,0.25,db_intro=1 2 3m 6m 1 2 3m 6m | csv_intro=4 5 6m 1
This Is Living,Hillsong Young & Free,,This Is Living,Hillsong Young & Free feat. LeCrae,worship_songs.csv differs in chorus (similarity 0.41) for this likely matching song.,0.41,db_chorus=1 2 3m 6m 1 2 3m 1 2 3m 6m 1 2 3m 6m 1 2 3m 6m 1 2 3m 1 2 3m 6m 1 2 3m 6m 1 2 3m 6m 1 2 3m 6m 1 2 3m 6m 1 2 3m 6m 1 2 3m 6m 1 2 3m 6m 1 2 3m 6m 1 2 3m 6m 1 2 3m 6m 1 2 3m 6m 1 2 3m 6m | csv_chorus=1 2 3m 5 1 2 3m 5 1 2 3m 5 1 2 3m 5 1 2 3m 5 1 2 3m 5 1 2 3m 5 1 2 3m 5 1 2 3m 5 1 2 3m 5
Wake,Hillsong Young & Free,,Wake,Hillsong Young & Free,worship_songs.csv differs in chorus (similarity 0.38) for this likely matching song.,0.38,db_chorus=1 2m 7m 3m 1 2m 7m 3m | csv_chorus=1 2 7m 3m 1 2 7m 3m 1 2 7m 3m 1 2 7m 3m
Wake,Hillsong Young & Free,,Wake,Hillsong Young & Free,worship_songs.csv differs in intro (similarity 0.25) for this likely matching song.,0.25,db_intro=1 2m 7m 3m | csv_intro=4 5 3m 6m
All Things New,Hillsong Worship,,All Things New,Elevation Worship,worship_songs.csv differs in intro (similarity 0.50) for this likely matching song.,0.50,db_intro=1 5 | csv_intro=1 5 1 5
All Things New,Hillsong Worship,,All Things New,Elevation Worship,worship_songs.csv differs in chorus (similarity 0.28) for this likely matching song.,0.28,db_chorus=2 1 2 1 2 1 2 1 5 1 5 1 5 1 5 | csv_chorus=1 5 2 1 5 2 5 1 3m 2 5 1 3m 2 1 1 5 2 1 5 2 5 1 3m 2 5 1 3m 2 1 1 5 2 1 5 2 5 1 3m 2 5 1 3m 2 1 5 1 3m 2 5 1 3m 2 1
As It Is In Heaven,Hillsong Worship,,As It Is (In Heaven),Hillsong Worship,worship_songs.csv differs in chorus (similarity 0.55) for this likely matching song.,0.55,db_chorus=6m 4 1 6m 1 4 5 1 6m 4 1 6m 1 4 5 1 4 1 6m 1 4 1 6m 1 6m 4 1 6m 1 4 5 1 4 2m 1 6m 4 5 1 4 1 6m 1 4 1 6m 1 6m 4 1 6m 1 4 5 1 | csv_chorus=4 1 6m 1 4 5 1 4 1 6m 1 4 1 6m 1 4 2m 1 6m 4 5 1 4 1 6m 1 4 1 6m 1
Be Still,Hillsong Worship,,Be Still,Hillsong Worship,worship_songs.csv differs in chorus (similarity 0.43) for this likely matching song.,0.43,db_chorus=1 2m 6m 4 1 2m 6m 4 1 2m 6m 4 1 2m 6m 4 1 2m 6m 4 1 2m 6m 4 1 2m 6m 4 | csv_chorus=1 2m 6m 4 1 2m 6m 4 1 2m 6m 4
Be Still,Hillsong Worship,,Be Still,Hillsong Worship,worship_songs.csv differs in chorus (similarity 0.21) for this likely matching song.,0.21,db_chorus=1 2m 6m 4 1 2m 6m 4 1 2m 6m 4 1 2m 6m 4 1 2m 6m 4 1 2m 6m 4 1 2m 6m 4 | csv_chorus=5 6m 3m 1 5 6m 3m 1 5 6m 3m 1
Christ Is Enough,Hillsong Worship,,Christ Is Enough,Hillsong Worship,worship_songs.csv differs in chorus (similarity 0.37) for this likely matching song.,0.37,db_chorus=4 5 6m 1 4 6m 5 1 6m 5 4 5 6m 5 | csv_chorus=4 5 6m 1 4 6m 5 1 6m 5 4 5 6m 1 5 4 5 6m 1 4 6m 5 1 6m 5 4 5 6m 1 5 1 6m 5 4 5 6m 1 5
Christ Is Enough,Hillsong Worship,,Christ Is Enough,Hillsong Worship,worship_songs.csv differs in chorus (similarity 0.37) for this likely matching song.,0.37,db_chorus=4 5 6m 1 4 6m 5 1 6m 5 4 5 6m 5 | csv_chorus=4 5 6m 1 4 6m 5 1 6m 5 4 5 6m 1 5 4 5 6m 1 4 6m 5 1 6m 5 4 5 6m 4 5 1 6m 5 4 5 6m 4 5
Christ Is Enough,Hillsong Worship,,Christ Is Enough,Hillsong Worship,worship_songs.csv differs in chorus (similarity 0.37) for this likely matching song.,0.37,db_chorus=4 5 6m 1 4 6m 5 1 6m 5 4 5 6m 5 | csv_chorus=4 5 6m 1 4 6m 5 1 6m 5 4 5 6m 4 5 4 5 6m 1 4 6m 5 1 6m 5 4 5 6m 4 5 1 6m 5 4 5 6m 1 5
Grace To Grace,Hillsong Worship,,Grace To Grace,Hillsong Worship,worship_songs.csv differs in intro (similarity 0.25) for this likely matching song.,0.25,db_intro=1 4 | csv_intro=4 1 5 6m 4 1 5 6m
Grace To Grace,Hillsong Worship,,Grace To Grace,Hillsong Worship,worship_songs.csv differs in intro (similarity 0.25) for this likely matching song.,0.25,db_intro=1 4 | csv_intro=1 5 6m 4 1 5 6m 4
Jesus I Need You,Hillsong Worship,,Jesus I Need You,Hillsong Worship,worship_songs.csv differs in chorus (similarity 0.33) for this likely matching song.,0.33,db_chorus=1 4 1 5 6m 4 1 6m 5 | csv_chorus=1 4 1 5 6m 4 1 6m 5 1 4 1 5 6m 4 1 6m 5 1 4 1 5 6m 4 1 6m 5
Mountain,Hillsong Worship,0zBlwb8AVsfaxcv4Rh0fd4,Mountain,Hillsong UNITED,worship_songs.csv differs in intro (similarity 0.50) for this likely matching song.,0.50,db_intro=1 4 6m 4 | csv_intro=1 4 6m 4 1 4 6m 4
New Wine,Hillsong Worship,,New Wine,Hillsong Worship,worship_songs.csv differs in chorus (similarity 0.35) for this likely matching song.,0.35,db_chorus=4 6m 5 1 4 6m 5 1 4 6m 4 1 1 4 6m 4 1 1 4 6m 4 1 1 4 6m 4 1 6m 4 1 6m 4 1 1 4 6m 4 1 1 4 6m 4 1 6m 4 1 6m 4 1 | csv_chorus=4 6m 5 1 4 6m 5 1 4 6m 4 1 1 4 6m 4 1
No Other Name,Hillsong Worship,,No Other Name,Hillsong Worship,worship_songs.csv differs in intro (similarity 0.29) for this likely matching song.,0.29,db_intro=1 5 1 2m 1 5 6m | csv_intro=1 4 6m 4
O Come Let Us Adore Him,Hillsong Worship,,O Come Let Us Adore Him,Hillsong Worship,worship_songs.csv differs in intro (similarity 0.50) for this likely matching song.,0.50,db_intro=1 4 1 1 1 4 1 1 | csv_intro=1 4 1 1
Open Heaven River Wild,Hillsong Worship,,Open Heaven (River Wild),Hillsong Worship,worship_songs.csv differs in intro (similarity 0.27) for this likely matching song.,0.27,db_intro=1 2 3m 5 | csv_intro=1 2 3m 5 1 2 3m 5 1 2 3m 5 1 2 3m
Pursue All I Need Is You,Hillsong Worship,,Pursue All I Need Is You,Hillsong Worship,worship_songs.csv differs in intro (similarity 0.00) for this likely matching song.,0.00,db_intro=6m 1 6m 1 | csv_intro=5m b7 5m b7
Thank You Jesus,Hillsong Worship,,Thank You Jesus,Hillsong Worship,worship_songs.csv differs in chorus (similarity 0.42) for this likely matching song.,0.42,db_chorus=4 1 b2 4 1 b2 1 | csv_chorus=4 1 4 1 4 1 4 1 4 1 4 1
Thank You Jesus,Hillsong Worship,,Thank You Jesus,Hillsong Worship,worship_songs.csv differs in chorus (similarity 0.33) for this likely matching song.,0.33,db_chorus=4 1 b2 4 1 b2 1 | csv_chorus=4 1 b2 4 1 b2 1 4 1 b2 4 1 b2 1 4 1 b2 4 1 b2 1
The Passion,Hillsong Worship,,The Passion,Hillsong Worship,worship_songs.csv differs in bridge (similarity 0.16) for this likely matching song.,0.16,db_bridge=1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 4 | csv_bridge=5 2 3m 1 5 2 3m 1
Touch Of Heaven,Hillsong Worship,,Touch Of Heaven,Hillsong Worship,worship_songs.csv differs in chorus (similarity 0.25) for this likely matching song.,0.25,db_chorus=1 4 6m 1 5 4 5 6m 1 4 5 6m 1 1 4 6m 1 5 1 4 5 6m 1 4 5 6m 1 4 5 6m 1 4 5 6m 1 4 5 6m 1 4 5 6m 1 4 5 6m 1 4 5 6m 1 4 | csv_chorus=1 4 6m 1 5 4 5 6m 1 4 5 6m 1
Touch Of Heaven,Hillsong Worship,,Touch Of Heaven,Hillsong Worship,worship_songs.csv differs in intro (similarity 0.00) for this likely matching song.,0.00,db_intro=4 6m 1 b6 | csv_intro=b3 5m b7 #4
Transfiguration,Hillsong Worship,,Transfiguration,Hillsong Worship,worship_songs.csv differs in chorus (similarity 0.08) for this likely matching song.,0.08,db_chorus=4 2m 6m 5 4 2m 6m 5 | csv_chorus=1 6m 3m 2 1 6m 3m 2 1 6m 3m 2 1 6m 3m 2 1 6m 3m 2 1 6m 3m 2
What A Beautiful Name,Hillsong Worship,,What A Beautiful Name,Hillsong Worship,worship_songs.csv differs in chorus (similarity 0.51) for this likely matching song.,0.51,db_chorus=1 5 6m 5 4 1 5 6m 5 4 1 5 6m 5 4 1 5 6m 5 4 1 5 6m 5 4 1 5 6m 5 4 | csv_chorus=1 5 6m 5 4 1 5 6m 5 4 1 5 6m 5 4 1 5 6m 5 4 6m 5 4 1 5 6m 5 4 1 5 6m 5 4 1 5 6m 5 4 1 5 6m 5 4 1 5 6m 5 4 1 5 6m 5 4 6m 5 4 6m 5 4
Who You Say I Am,Hillsong Worship,,Who You Say I Am,Hillsong Worship,worship_songs.csv differs in intro (similarity 0.00) for this likely matching song.,0.00,db_intro=1 1 4 | csv_intro=b2 b2 #4
Who You Say I Am,Hillsong Worship,,Who You Say I Am,Hillsong Worship,worship_songs.csv differs in intro (similarity 0.50) for this likely matching song.,0.50,db_intro=1 1 4 | csv_intro=1 6m 5 4
Who You Say I Am,Hillsong Worship,,Who You Say I Am,Hillsong Worship,worship_songs.csv differs in intro (similarity 0.00) for this likely matching song.,0.00,db_intro=1 1 4 | csv_intro=7 7 3
A Beautiful Exchange,Hillsong United,,A Beautiful Exchange,Hillsong Worship,worship_songs.csv differs in intro (similarity 0.07) for this likely matching song.,0.07,db_intro=1 4 1 | csv_intro=6m 5 4 1 6m 1 4 1 6m 1 4 1 5 6m 1 4 1 6m 1 4 6m 1 4 1 6m 1 4 6m 1 4 1 6m 1 4 2 5 4 6m 1 5 4 6m 1
Across The Earth,Hillsong United,,Across The Earth,Hillsong Worship,worship_songs.csv differs in chorus (similarity 0.36) for this likely matching song.,0.36,db_chorus=6m 1 5 1 3m 2 5 1 3m 2 | csv_chorus=6m 1 5 1 3m 2 5 1 3m 2 6m 1 5 2 6m 1 5 1 3m 2 5 1 3m 2 6m 1 5 2
All,Hillsong United,,All,Hillsong United,worship_songs.csv differs in bridge (similarity 0.43) for this likely matching song.,0.43,db_bridge=4 1 2m b7 4 1 b7 4 1 2m b7 2m 1 b7 | csv_bridge=2m b7 2m b7 2m b7
Amazing Love,Hillsong United,,Amazing Love,Hillsong United,worship_songs.csv differs in intro (similarity 0.04) for this likely matching song.,0.04,db_intro=1 4 b2 5 | csv_intro=1 4 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 4 5 1 1 4 6m 5 1 4 6m 5 1 4 6m 5 4 5 1 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 4 5 1 1 4 6m 5 1 4 6m 5 1 4 6m 5 4 5 1
Another In The Fire,Hillsong United,,Another In The Fire,Hillsong United,worship_songs.csv differs in bridge (similarity 0.33) for this likely matching song.,0.33,db_bridge=6m 4 1 5 6m 4 1 5 6m 4 1 5 2m 4 5 6m 4 1 6m 4 1 | csv_bridge=6m 4 1 5 6m 4 1 5 6m 4 1 5 2m 4 5 6m 4 1 6m 4 1 6m 4 1 5 6m 4 1 5 6m 4 1 5 2m 4 5 6m 4 1 6m 4 1 6m 4 1 5 6m 4 1 5 6m 4 1 5 2m 4 5 6m 4 1 6m 4 1
Bones,Hillsong United,,Bones,Hillsong United,worship_songs.csv differs in intro (similarity 0.00) for this likely matching song.,0.00,db_intro=b7 5m b3 | csv_intro=1 6m 6m 4 4 1 6m 4 1 6m 4 1 6m 4 1 4 6m 5 1 4 1 6m 1 5 4 6m 1 5
Break Free,Hillsong United,0RUsLcdxWxFauHe9OdZMuy,Break Free,Hillsong UNITED,worship_songs.csv differs in bridge (similarity 0.12) for this likely matching song.,0.12,db_bridge=2 3m 1 2 3m 1 2 3m 1 2 1 3m 6m 3m 6m 1 | csv_bridge=5 6m 4 5 6m 4 5 6m 4 5 6m 4 6m 2m 6m 2m
Broken Vessels Amazing Grace,Hillsong United,,Broken Vessels (Amazing Grace,Hillsong Worship,worship_songs.csv differs in intro (similarity 0.20) for this likely matching song.,0.20,db_intro=6m 1 6m 1 | csv_intro=1 5 3m 5 5
Broken Vessels Amazing Grace,Hillsong United,,Broken Vessels (Amazing Grace,Hillsong Worship,worship_songs.csv differs in intro (similarity 0.20) for this likely matching song.,0.20,db_intro=6m 1 6m 1 | csv_intro=1 5 3m 5 5
Came To My Rescue,Hillsong United,,Came To My Rescue,Hillsong United,worship_songs.csv differs in chorus (similarity 0.54) for this likely matching song.,0.54,db_chorus=4 1 5 6m 4 1 5 6m 4 1 5 6m 4 | csv_chorus=1 5 6m 4 1 5 6m
Emmanuel,Hillsong United,,Emmanuel,Hillsong Worship,worship_songs.csv differs in intro (similarity 0.16) for this likely matching song.,0.16,db_intro=1 6m 5 4 1 6m 5 4 1 6m 5 4 | csv_intro=6m 5 1 5 6m 5 1 1 5 6m 5 4 6m 5 1 5 6m 5 4 6m 5 2m 5 1 4 5 2m 5 1 4 5 6m 5 1 5 6m 5 4 6m 5 1 5 6m 5 4 6m 5 5 6m 5 4 5 6m 5 4 5 5 6m 5 4 5 6m 5 4 5 1 5 6m 5 1 5 6m 5 1
From The Inside Out,Hillsong United,,From The Inside Out,Hillsong United,worship_songs.csv differs in chorus (similarity 0.28) for this likely matching song.,0.28,db_chorus=1 5 3m 2 1 3m 2 6m 3m 1 5 2 3m 1 5 2 5 1 2 3m 1 2 1 2 1 | csv_chorus=b7 4 2m 1 b7 2m 1 5m 2m b7 4 1 2m b7 4 1 4 b7 1 2m b7 1 b7 1 b7
Glimmer in the Dust,Hillsong United,5M3csjImDf6rbOKYqjd9cX,Glimmer In The Dust,Hillsong UNITED,worship_songs.csv differs in bridge (similarity 0.35) for this likely matching song.,0.35,db_bridge=5/7 6m 4 1 5/7 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 | csv_bridge=1 5 6m 4 1 5 6m 4
Go,Hillsong United,,Go,Hillsong United,worship_songs.csv differs in chorus (similarity 0.40) for this likely matching song.,0.40,db_chorus=4 6m 1 4 6m 5 1 4 6m 4 | csv_chorus=1 1 4 6m 1 6m 4 6m 5 1 4 6m 4 1 4 6m 4 1 4 6m 4 1 4 6m 4
God Is Able,Hillsong United,,God Is Able,Hillsong Worship,worship_songs.csv differs in intro (similarity 0.50) for this likely matching song.,0.50,db_intro=1 5 6m 4 b6 b3 4m b2 | csv_intro=1 5 6m 4
Good Grace,Hillsong United,,Good Grace,Hillsong United,worship_songs.csv differs in chorus (similarity 0.50) for this likely matching song.,0.50,db_chorus=4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 | csv_chorus=4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5
Good Grace,Hillsong United,,Good Grace,Hillsong United,worship_songs.csv differs in chorus (similarity 0.38) for this likely matching song.,0.38,db_chorus=4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 | csv_chorus=4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 1 1 6m 4 1 1 1 6m 4 1 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5
Heart Like Heaven,Hillsong United,,Heart Like Heaven,Hillsong Worship,worship_songs.csv differs in intro (similarity 0.00) for this likely matching song.,0.00,db_intro=1 6m 4 1 | csv_intro=b6m 3 7
Heaven Knows,Hillsong United,3QEVRAs9DZSGwSOs2eYUJv,Heaven Knows,Hillsong UNITED,worship_songs.csv differs in chorus (similarity 0.36) for this likely matching song.,0.36,db_chorus=5 6m 4 1 5 6m 1 4 1 5 | csv_chorus=5 6m 4 1 5 6m 1 4 1 5 5 6m 4 1 5 6m 1 4 1 5 1 6m 5 4 6m 1 5 4
Here Now Madness,Hillsong United,,Here Now Madness,Hillsong United,worship_songs.csv differs in intro (similarity 0.18) for this likely matching song.,0.18,db_intro=6m 2m 4 5 6m 2m 1 5 6m 2m 4 5 6m 2m 1 5 6m 5 1 6m 5 4 | csv_intro=1 6m 5 1
Hosanna,Hillsong United,5VlojXyAGM1q9ke2ybxrVT,Hosanna,Hillsong UNITED,worship_songs.csv differs in intro (similarity 0.00) for this likely matching song.,0.00,db_intro=1/3 4 5 1/3 4 b6 | csv_intro=6m 1 2m 3m
Hosanna,Hillsong United,5VlojXyAGM1q9ke2ybxrVT,Hosanna,Hillsong UNITED,worship_songs.csv differs in chorus (similarity 0.26) for this likely matching song.,0.26,db_chorus=1/3 4 5 6m 4 6m 5 1/3 4 5 6m 4 5 1 | csv_chorus=5 1 4 5 6m 4 6m 5 1 4 5 6m 4 5 6m 1 5 1 4 5 6m 4 6m 5 1 4 5 6m 4 5 6m 5 1 4 5 6m 4 6m 5 1 4 5 6m 4 5 6m 1
Hosanna,Hillsong United,5VlojXyAGM1q9ke2ybxrVT,Hosanna,Hillsong UNITED,worship_songs.csv differs in intro (similarity 0.17) for this likely matching song.,0.17,db_intro=1/3 4 5 1/3 4 b6 | csv_intro=1 1 6m 6m 2m 5
Hosanna,Hillsong United,5VlojXyAGM1q9ke2ybxrVT,Hosanna,Hillsong UNITED,worship_songs.csv differs in intro (similarity 0.00) for this likely matching song.,0.00,db_intro=1/3 4 5 1/3 4 b6 | csv_intro=6m 1 2m 3m
