artist_name,track_name,spotify_song_id,spotify_artist_id,display_key,genre,parse_status,issue_count,priority_score,issue_types,issue_summary,source_version_count,section_snapshot,suggested_search_query,review_status,review_notes,override_action,override_changes,source_urls
Jessy Dixon,I Lost It All To Find Everything,4l1MnmOdvmmyZb90oDiX68,4yXxlriPidNDMzvNGqUKA3,F,gospel,sections_explicit,1,100,repeated_section_disagreement,"verse occurrences differ more than expected (verse_1 vs verse_2, similarity 0.00). || chorus occurrences differ more than expected (chorus_1 vs chorus_2, similarity 0.06).",1,verse=7 #4 7 3 7 #4 7 #4 7 #4 7 3 7 #4 7 3 | chorus=7 #4 7 3 #4 b2m #4 7 #4 7 3 b2 #4 b2m #4 7 5,Jessy Dixon I Lost It All To Find Everything chords,,,,,
Karen Peck & New River,Four Days Late,5GVqSiVAiJRI3PIsTy8ppB,7F1556VoxW6M06EOc2AnA5,G,gospel,sections_explicit,1,100,repeated_section_disagreement,"verse occurrences differ more than expected (verse_1 vs verse_3, similarity 0.00). || chorus occurrences differ more than expected (chorus_1 vs chorus_3, similarity 0.29).",1,verse=#4 7 #4 b3m b2 #4 7 #4 b2 #4 | chorus=5 2 5 1 5 2 5 | bridge=2/6 2,Karen Peck & New River Four Days Late chords,,,,,
Karen Peck & New River,We Shall Wear a Robe & Crown,7vxkKZncJUXIasSX6Dsq5K,7F1556VoxW6M06EOc2AnA5,C,gospel,sections_explicit,1,100,repeated_section_disagreement,"chorus occurrences differ more than expected (chorus_1 vs chorus_2, similarity 0.06). || verse occurrences differ more than expected (verse_1 vs verse_3, similarity 0.00).",2,verse=7 #4 7 #4 7 #4 7 #4 b3m b6 b2 #4 | chorus=5m/4 4 5m/4 4 b7 4 6 2m b7 4 2 5 1 4 b7 4,Karen Peck & New River We Shall Wear a Robe & Crown chords,,,,,
Leeland,Ark,4zFqNWCwbAXofs4cxBH2bs,6j1fmLreVuAay7k6Gudfa2,C,rock,sections_explicit,1,100,repeated_section_disagreement,"verse occurrences differ more than expected (verse_2 vs verse_3, similarity 0.00). || chorus occurrences differ more than expected (chorus_1 vs chorus_2, similarity 0.09).",1,verse=b3m b6m 3 7 b6m b3m 7 b2 3 #4 | chorus=4 1 4 1 5 4 5 6m 6m/5 4 5 1 | bridge=6m 6m/5 1 2 4 2m,Leeland Ark chords,,,,,
Matt Maher,"Lord, I Need You",4EHWldZTas5KUyFtT0rQlY,1dPl8axUL09mso0myZqPZW,G,rock,sections_explicit,1,100,repeated_section_disagreement,"bridge occurrences differ more than expected (bridge_2 vs bridge_5, similarity 0.50). || chorus occurrences differ more than expected (chorus_3 vs chorus_5, similarity 0.58).",3,verse=1 2m 1/3 4 1 5 4 1 5 6m 5 4 5 | chorus=1 4 2m 1 1/3 1 4 2m 1 5 1 | bridge=5 6m 1 4 5 6m 1 4 5,"Matt Maher Lord, I Need You chords",,,,,
Michael W. Smith,Purified,4lkVKarnXvccAQ1uXcwInh,5aBxFPaaGk9204ssHUvXWN,E,rock,sections_explicit,1,100,repeated_section_disagreement,"verse occurrences differ more than expected (verse_1 vs verse_2, similarity 0.00). || chorus occurrences differ more than expected (chorus_1 vs chorus_2, similarity 0.00).",1,verse=7 b6m #4 b3m b6m b2m #4 7 b6m #4 b3m b6m b2m #4 7 3 | chorus=7/b3 3 7/#4 #4 b6m b2m 7/#4 b6m b2m #4 7 | bridge=5m 1 5m 1 5m b7 4 2m 1 6m 2m 5m 1 4 2m 1 6m 2m 5m 1 4 b7,Michael W. Smith Purified chords,,,,,
Nichole Nordeman,Dear Me,1mBqbGYfsVJH1z2DHPNSbT,0KSjxPoT71Dq8qcgfWTdHh,C#,rock,sections_explicit,1,100,repeated_section_disagreement,"verse occurrences differ more than expected (verse_1 vs verse_3, similarity 0.29). || chorus occurrences differ more than expected (chorus_1 vs chorus_2, similarity 0.30).",1,verse=7m 5 2 6 7m 5 2 6 7m 5 2 6 7m 5 | chorus=5 7m 5 2 3m #4m 5 7m #4m 5 | bridge=2 5 6 7m #4m 2 #4m 5 7m #4m 5,Nichole Nordeman Dear Me chords,,,,,
Paul Baloche,Christmas Offering,4yHASDrp8JDewRD9bjaVe1,1jH3GuQCPI87UrS0hcScHr,G,rock,sections_explicit,1,100,repeated_section_disagreement,"verse occurrences differ more than expected (verse_1 vs verse_2, similarity 0.17). || chorus occurrences differ more than expected (chorus_1 vs chorus_2, similarity 0.47).",1,verse=1 4 2m 1 5 6m 2m 5 1 4 2m 1 5 6m 2m 5 4 1/3 6m 3 6m 5 4 1 | chorus=5 6 2 5 6 2 5 6 3 5 6 1 5 6 2 | bridge=6 2 3 6 2 3 6 2 3 7,Paul Baloche Christmas Offering chords,,,,,
Sidewalk Prophets,Smile (Single Mix),6Sl9SgP3j4zahARmZZkhyv,2SMYoM2Kbcj6rI6U3FRc4U,C,alternative,sections_explicit,1,100,repeated_section_disagreement,"verse occurrences differ more than expected (verse_1 vs verse_2, similarity 0.36). || chorus occurrences differ more than expected (chorus_1 vs chorus_2, similarity 0.43).",2,verse=b2m #4 b6 6 2m 5 3m 6m 2 5 4 | chorus=1 4 5 3 6m 2m 3 6m #4 1 4 1 5 1 2m 4 1 5 1 4 1,Sidewalk Prophets Smile (Single Mix) chords,,,,,
The Brooklyn Tabernacle Choir,Be Glad (feat. Nicole Binion),27r4uMKg8XBgmNpQIXegFG,4eDpQV93UILljVxohKoLUs,C#,gospel,sections_explicit,1,100,repeated_section_disagreement,"verse occurrences differ more than expected (verse_1 vs verse_5, similarity 0.08). || chorus occurrences differ more than expected (chorus_1 vs chorus_2, similarity 0.13).",1,verse=1 4 5 1 4 5 1 4 5 6m b7 4 5 | chorus=6m 2m 5 1 6m 2m 5 1 6m 2m 5 6m b7 4 5,The Brooklyn Tabernacle Choir Be Glad (feat. Nicole Binion) chords,,,,,
The Hoppers,Stepping On The Clouds - Live,5YAW8nEzgOIlGwfY8PDnLC,76De3CbnkyCKbNg5vDSqI7,F,gospel,sections_explicit,1,100,repeated_section_disagreement,"verse occurrences differ more than expected (verse_1 vs verse_2, similarity 0.14). || chorus occurrences differ more than expected (chorus_1 vs chorus_2, similarity 0.00).",1,verse=1 4m b2 4m b6 4m b2 b6 | chorus=2 1 2 5 2 1 2 1 5 3m 2 5 | bridge=3 2 3 6 3 2 3 2 6 b7 7 1,The Hoppers Stepping On The Clouds - Live chords,,,,,
The Isaacs,I Can't Make It Lord Without You,25BAW2rGaXfgVerz53mNCs,7Gr7Uulfyw9J9F74eQfBOp,D,gospel,sections_explicit,1,100,repeated_section_disagreement,"verse occurrences differ more than expected (verse_1 vs verse_2, similarity 0.25). || chorus occurrences differ more than expected (chorus_1 vs chorus_2, similarity 0.24).",1,verse=4 5 1 5 1 1 4 5 1 4 1 5 1 | chorus=4 5 1 5m 1 4 5 1 5 1 5m 1 4 5 1 4 1 5 1 4 5,The Isaacs I Can't Make It Lord Without You chords,,,,,
Citizens,I Surrender All,45bthi0SK4vxduIwzS1G9y,3e7KVnSiZjsBkReSv0L6db,D,alternative,sections_explicit,1,86,title_family_variant_conflict,"I Surrender All has a verse that is broadly similar to Jadon Lavik's version, but the accidentals differ (none vs b6).",1,verse=1 3m 6m 4 1 3m 6m 4 | chorus=6m 4 3m 6m 1 4 6m 4 | bridge=5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1,Citizens I Surrender All chords,,,,,
Crowder,Sweet Jesus,62H4Y2XtqUpcZkaivbAWhA,39xmI59WrIMyyJjSDq6WCu,C,rock,sections_explicit,1,86,title_family_variant_conflict,"Sweet Jesus has a verse that is broadly similar to Selah's version, but the accidentals differ (none vs #4, b6).",1,verse=4 1 4 1 4 1 6m 5 | chorus=1/3 4 6m 5,Crowder Sweet Jesus chords,,,,,
Israel Houghton,I Surrender All,5teIIiCC0hAH44pD3FXJVO,7pUnaNwiKa3p27L1EwB4X6,D,gospel,sections_explicit,1,86,title_family_variant_conflict,"I Surrender All has a chorus that is broadly similar to Jadon Lavik's version, but the accidentals differ (none vs b6).",2,verse=4/1 1 5/7 3 6m/1 4/2 1/3 5 1 4/1 1 5/7 3 6m/1 4/2 1/3 5 1 | chorus=2m 5 1 1 4 1/5 5 1,Israel Houghton I Surrender All chords,,,,,
Jadon Lavik,Tis So Sweet,3753bgCp8ZBmSTQq9l63UH,4LIG4IMVuzGJjAhMxXtll1,F,alt-rock,sections_explicit,1,86,title_family_variant_conflict,"Tis So Sweet has a verse that is broadly similar to Shane & Shane's version, but the accidentals differ (none vs b6).",1,verse=4 1 4 5 1 4 1 4 5 1 | chorus=4 5 6m 4 5 1 4 1 4 5 1,Jadon Lavik Tis So Sweet chords,,,,,
Selah,Sweet Jesus,3G1h7Y0aBvnPYt2IqlCyXq,5dZiRoY9Vpp6qrxqXNRwPE,G,rock,sections_explicit,1,86,title_family_variant_conflict,"Sweet Jesus has a verse that is broadly similar to Crowder's version, but the accidentals differ (#4, b6 vs none).",1,verse=1 2m 4 #4 5 b6 5 1 2m 4 4 5 b6 5 #4 3/5 2m 3/5 4 1 2m 4 5 1 2m 4 2m 5,Selah Sweet Jesus chords,,,,,
William McDowell,I Surrender All,266BT78ZQsmaTzeB5CwhKa,6PTGRlwNbg36Mu4boWlixN,D,gospel,sections_explicit,1,86,title_family_variant_conflict,"I Surrender All has a verse that is broadly similar to Jadon Lavik's version, but the accidentals differ (none vs b6).",1,verse=1 4 2m 1/3 4/6 5/7 1,William McDowell I Surrender All chords,,,,,
Bart Millard,Grace That Is Greater,7cW1IGxINOv8u6Fx694tKr,6l0FgdMZNMgMjph2DdwKP9,D,alt-rock,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is unsectioned_full_song, and progression similarity is 0.71.",3,verse=5 1 5 1 5 6m 5 4 5 1 | chorus=4 1 5 4 1 4 1 5 4 5 1,Bart Millard Grace That Is Greater chords,,,,,
Bethel Music,Ain’t No Grave - Live,7mD7yAQm4GcifSnWqJdZHi,26T4yOaOoFJvUvxR87Y9HO,C,ambient,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is sections_explicit, and progression similarity is 0.18.",3,verse=2 6m 3 6m 2 6m 3 6m | chorus=2 6m 2 6m 1 3 6m,Bethel Music Ain’t No Grave - Live chords,,,,,
Bethel Music,All Hail King Jesus - Live,0Aa9storemJMkPbFnLH8jE,26T4yOaOoFJvUvxR87Y9HO,G,ambient,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is unsectioned_full_song, and progression similarity is 0.46.",3,verse=5 1 6m 2m 1 5 1 4 2m 1 5 1 3/7 6m 2m 1 5 1 1 4 1 5 1 4 5 1 4 1 5 1,Bethel Music All Hail King Jesus - Live chords,,,,,
Bethel Music,Let My Life Be Worship,2DrarKE3JnOXED3kbTuLtY,26T4yOaOoFJvUvxR87Y9HO,C,ambient,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is unsectioned_full_song, and progression similarity is 0.55.",2,verse=4 5 3m 6m 5 4 5 3m 6m 5 4 5 3m 6m 5 4 5 1 | chorus=4 1 5 4 1 5 4 5 3m 6m 5 4 5 4 | bridge=1 4/6 5 4/6 1 4/6 5 4/6 1 4/6 5 4/6,Bethel Music Let My Life Be Worship chords,,,,,
Bethel Music,No Longer Slaves (Spontaneous) - Live,584GnCDcDhRV6R8iZ7gzxC,26T4yOaOoFJvUvxR87Y9HO,Bb,ambient,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is unsectioned_full_song, and progression similarity is 0.14.",4,verse=3m 4 5 1 3m 4 5 1 | chorus=4 5 1 6m 5 1 | bridge=6m 5 1 4 6m 5 1 6m 5 1 3m 4 5 1 4 5 1 4 5 1 4 5 1 4 5 1 4 5 1,Bethel Music No Longer Slaves (Spontaneous) - Live chords,,,,,
Bethel Music,Our Father,4jx6YFhGbw3Bkjn7o2KgzW,26T4yOaOoFJvUvxR87Y9HO,G,ambient,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is unsectioned_full_song, and progression similarity is 0.53.",3,verse=5 1 5 1 5 1 5 1 5 4 5 1,Bethel Music Our Father chords,,,,,
Bethel Music,Raise a Hallelujah (Studio Version),4LnHfZGEitmIVS17wndaUI,26T4yOaOoFJvUvxR87Y9HO,G,ambient,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is unsectioned_full_song, and progression similarity is 0.57.",3,verse=1 5 4 1 5 4 1 5 4 1 | chorus=4 5 4 5 4 5 1 4 5 1 4 5 | bridge=2m 6m 1 5 2m 6m 1 5 2m 6m 1 5,Bethel Music Raise a Hallelujah (Studio Version) chords,,,,,
Bethel Music,There Is a Name - Live,0qNABLLl9d3gNruV7is7tM,26T4yOaOoFJvUvxR87Y9HO,C,ambient,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is unsectioned_full_song, and progression similarity is 0.76.",3,verse=1 4 1 4 1 5 1 4 1 4 1 5 4 1 5 | chorus=4 1 4 6m 5 | bridge=4 2m 6m 1 4 2m 6m 1 4 2m 6m 1 4 2m 6m 1,Bethel Music There Is a Name - Live chords,,,,,
Bethel Music,Victory Is Yours - Live,42bdU7oDyRvyRXaKbUrtfu,26T4yOaOoFJvUvxR87Y9HO,A,ambient,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is unsectioned_full_song, and progression similarity is 0.74.",2,verse=1 6m 4 6m 1 4 2m | chorus=6m 4 1 5 6m 4 1 5 4 | bridge=4 5 6m 1/3 4 5 6m 1/3,Bethel Music Victory Is Yours - Live chords,,,,,
Bethel Music,We Praise You - Live,4ECDvXMDVz3nUXfZOqF9j2,26T4yOaOoFJvUvxR87Y9HO,G,ambient,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is unsectioned_full_song, and progression similarity is 0.77.",13,verse=4 5 6m 6m/5 4 5 6m 1 4 5 6m 6m/5 4 2m/5 1 5 6m 5 1 5 1 4 6m 3m 4 1 1/6 1/5 2m 1 5 1 4 5 6m 6m/5 4 5 6m 1 4 5 6m 6m/5 4 2m/5 1,Bethel Music We Praise You - Live chords,,,,,
Caedmon's Call,Thy Mercy,2hN8OYUsuouI9Zl3T3uQiq,0K1BPXwAU1CTd8DNZohopA,C,rock,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is unsectioned_full_song, and progression similarity is 0.64.",3,verse=6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 6m 4 | chorus=6m 4 5 6m 4 5 6m,Caedmon's Call Thy Mercy chords,,,,,
Chris Tomlin,At The Cross (Love Ran Red),27uBwOJbW6kHsCbKGukxMK,6pRi6EIPXz4QJEOEsBaA0m,G,rock,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is unsectioned_full_song, and progression similarity is 0.80.",2,verse=1 4 1 4 1 5 1 2m 5 1 | chorus=5 5 1 4 1 2m 5 1,Chris Tomlin At The Cross (Love Ran Red) chords,,,,,
Chris Tomlin,Forever Home (feat. Florida Georgia Line),0qcVosiukBmgBS0eUDrwk6,6pRi6EIPXz4QJEOEsBaA0m,D,rock,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is unsectioned_full_song, and progression similarity is 0.43.",2,verse=1 4 1 4 6m 5 4 1 2m 5 | chorus=4 6m 1 2m 5 1 4 1 6m 2m 5 1 4 1,Chris Tomlin Forever Home (feat. Florida Georgia Line) chords,,,,,
Chris Tomlin,Give Us Clean Hands - Pour Over Me Album Version,2jjyMzq3pvknVSBeSzjck6,6pRi6EIPXz4QJEOEsBaA0m,Ab,rock,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is unsectioned_full_song, and progression similarity is 0.91.",3,verse=1 5 6m 4 1 5 6m 4 | chorus=1 5 6m 4 1 5 6m 4,Chris Tomlin Give Us Clean Hands - Pour Over Me Album Version chords,,,,,
Chris Tomlin,I Lift My Hands,4qGwoTBvRhJ7YGeoQGytJV,6pRi6EIPXz4QJEOEsBaA0m,F,rock,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is unsectioned_full_song, and progression similarity is 1.00.",3,verse=5 1 1 4 2m 1 2 5 1 1 4 2m 1 5 1,Chris Tomlin I Lift My Hands chords,,,,,
Chris Tomlin,Unfailing Love,2hJtYiDfwn57achG9nuiyl,6pRi6EIPXz4QJEOEsBaA0m,E,rock,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is unsectioned_full_song, and progression similarity is 0.91.",2,verse=1 6m 4 1 4 1 6m 4 1 5 4 2m 1 4 2m 1 5 | chorus=1 1/3 4 1 1/3 4 6m 5/7 b7 b7/2 4,Chris Tomlin Unfailing Love chords,,,,,
Christy Nockels,Keep the Light On,4NZbaKlIajd5J6fJs5IBc8,0XFBXku1ro7p7bjFQk98o6,B,rock,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is unsectioned_full_song, and progression similarity is 0.88.",2,verse=2m 5 1 6m 2m 5 1 6m 2m 5 1 6m 5 5 | chorus=1 2m 5 1 4 5 1 5 1 2m 5 6m 4 5 6m 6m 4 5 | bridge=2m 5 1 6m 2m 4 5 5 2m 5 1 6m 2m 4 5 5,Christy Nockels Keep the Light On chords,,,,,
Crowder,"Promised Land (Glory, Hallelujah)",74bkr4l1Dex4FKvZHDA9Xd,39xmI59WrIMyyJjSDq6WCu,A,rock,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is unsectioned_full_song, and progression similarity is 0.88.",2,verse=6m 2m 6m 2m 6m 2m 6m 2m 6m | chorus=4 6m 1 3m 4 6m 1 3m 3 | bridge=4 6m 1 3m 3 4 3m 4 3m 1 3m 3,"Crowder Promised Land (Glory, Hallelujah) chords",,,,,
David Crowder Band,"O, For A Thousand Tongues To Sing",2ZicbtrMnz97j3WyFf4So4,7DhP3bGT7dzr1dCkkH5mTS,G,rock,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is unsectioned_full_song, and progression similarity is 0.82.",2,verse=5 1 6m 5 1 5 1 5 1 4 1 5 1,"David Crowder Band O, For A Thousand Tongues To Sing chords",,,,,
Edge Kingsland,Wairua Tapu/HS Welcome,2Hs0QnaCiZRGTnq4y94JXE,1Ga5rv3sHZ65SEXca96tUm,G,alternative,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is unsectioned_full_song, and progression similarity is 1.00.",2,chorus=1 4 1 4 1 4 1 5 1,Edge Kingsland Wairua Tapu/HS Welcome chords,,,,,
Ernie Haase & Signature Sound,Oh What a Savior,4YqZEOEYJALU591yG8gsHU,3Qp9Qtdb5G8QYHWfe5qxi0,C,gospel,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is unsectioned_full_song, and progression similarity is 0.93.",2,verse=1/2 5 4/1 1 6m 1/2 5 5/4 3 6 1/2 5 4/1 1 6m 1m 5/2 3 6 2 5 1 5 | chorus=5/2 1/3 #4 5 4/1 1 2/1 1 5 3m 6 6m 1m/b3 1/2 5/2 1/3 #4 5 5 4/6 5/7 4/1 1 7m 6m 5 6m 2 5 1/5 5,Ernie Haase & Signature Sound Oh What a Savior chords,,,,,
Geoffrey Golden,Glory to the Lamb,6juTX8c7chxYj9nKBUrEpR,6f6vvDOOCgPmArVZcmVS2p,Ab,gospel,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is unsectioned_full_song, and progression similarity is 0.58.",4,verse=4 1 6m 2 5 1 1 4 1 6m 4m 1 5 1,Geoffrey Golden Glory to the Lamb chords,,,,,
Hillsong UNITED,Awesome God - Live,00AivYmu1UVmxM91uhR9lM,74cb3MG0x0BOnYNW1uXYnM,C,alt-rock,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is unsectioned_full_song, and progression similarity is 0.83.",2,verse=4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 5 6m,Hillsong UNITED Awesome God - Live chords,,,,,
Hillsong UNITED,Forever Reign - Live,1g1nrHQqZqbODkv8LRoged,74cb3MG0x0BOnYNW1uXYnM,C,alt-rock,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is unsectioned_full_song, and progression similarity is 0.61.",3,verse=1 5/7 1 5/7 1 | chorus=1 5/1 6m 5/6 5 4 6m 5 4 6m 5 4 1 | bridge=6m 4 1 5 4,Hillsong UNITED Forever Reign - Live chords,,,,,
Hillsong UNITED,Good Grace - Live,7nzmXUrZwSOJPNmV0mOmEn,74cb3MG0x0BOnYNW1uXYnM,D,alt-rock,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is unsectioned_full_song, and progression similarity is 0.81.",4,verse=4 1/3 6m 1/3 4 1 4 1/3 6m 1/3 4 1 4 1/3 5 6m 1 4 6m 4 5 1 6m 5 4 5 1 4 1/3 5 6m 5 1 4 1 4 5 1 | chorus=4 1 4 5 6m 4 5 1,Hillsong UNITED Good Grace - Live chords,,,,,
Hillsong UNITED,Lead Me To The Cross,7i2ZmmyLzE7NcFAJl30mKY,74cb3MG0x0BOnYNW1uXYnM,D,alt-rock,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is unsectioned_full_song, and progression similarity is 0.73.",5,verse=5 1 4 1 5 1 5 1 5 1 5 1 4 1 5 1 5 1 4 1 4 1 5 1 4 5 1 5 1 4 1 5 1,Hillsong UNITED Lead Me To The Cross chords,,,,,
Hillsong UNITED,Show Me Your Heart,4CL46xSOFXCCIMbZ9JQ4fN,74cb3MG0x0BOnYNW1uXYnM,D,alt-rock,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is unsectioned_full_song, and progression similarity is 0.86.",2,verse=3m 4 1 6m 3m 4 1 3m 4 1 6m 3m 4 1 | chorus=6m 5 4 1 4 5 6m 4 1 3m 4 1 | bridge=3m 4 1 6m 3m 4 1 3m 4 1 6m 3m 4 1 3m 4 1 6m 3m 4 1 3m 4 1 6m 3m 4 1 3m 4 1 6m 3m 4 1,Hillsong UNITED Show Me Your Heart chords,,,,,
Hillsong UNITED,Street Called Mercy (From Via Dolorosa & A Dead-End Road By The Old Dead Sea Works) - Live,7r7s5qpBIcDlULiexlTZI2,74cb3MG0x0BOnYNW1uXYnM,F,alt-rock,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is unsectioned_full_song, and progression similarity is 0.52.",2,verse=b3 3m 1 6m 1 5 b3 3m 1 5 | chorus=b3 3m 1 5 b3 3m 1,Hillsong UNITED Street Called Mercy (From Via Dolorosa & A Dead-End Road By The Old Dead Sea Works) - Live chords,,,,,
Hillsong UNITED,Take All Of Me - Live,2AH5MD5LnhLGCgNzyz5xer,74cb3MG0x0BOnYNW1uXYnM,G,alt-rock,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is unsectioned_full_song, and progression similarity is 0.81.",2,verse=1 4 1 4 6m 4 1 4 1 4 5 | chorus=1 5 2m 6m 5 | bridge=1 5 6m 4 1 1,Hillsong UNITED Take All Of Me - Live chords,,,,,
Israel & New Breed,Risen,3cJS8RMzPnNsr2Fp30Imwh,77HU1Zb1VDIFvWKteJii0E,E,gospel,sections_explicit,1,78,source_version_conflict,"Imported versions disagree for this same song. Active parse status is sections_explicit, alternate version is unsectioned_full_song, and progression similarity is 0.80.",2,verse=6m 1/3 4 1 5 6m 5/7 1 4 1/3 5 | chorus=1/3 4 6m 5 1/3 4 6m 5 1/3 4 6m 5 1/3 4 6m 5 | bridge=4 5 6m 4 5 1 4 5 6m 4 5 1,Israel & New Breed Risen chords,,,,,
