artist_name,spotify_artist_id,sample_genre,christian_signal,suggested_bucket,manual_bucket,notes,song_count,lastfm_top_tags,lastfm_christian_signal,lastfm_suggested_bucket,lastfm_lookup_status,refined_bucket,refined_confidence,refined_reason
Silly Boy Blue,4m9uyzV105Mtdiz7mEco9J,alternative,,review,,,1,female vocalists | french | pop | folk | indie pop | indie | singer-songwriter | multi-instrumentalist,,,ok,,,
Kid Rock,7dOBabd5O4CvKrg4iriHTM,metal,,review,,,35,rock | hard rock | alternative rock | rap | alternative | Southern Rock | rapcore | country,,,ok,,,
little hurricane,5VLQQzAkJrzG7QggE4DVg2,rock,,review,,,6,blues rock | blues | dirty blues | rock | indie | garage blues | indie rock | san diego,,,ok,,,
Glee Cast,0SCbttzoZTnLFebDYmAWCm,pop,,review,,,93,musical | Soundtrack | glee | cover | 10s | Glee Cast | pop | american,,,ok,,,
KAYEF,4hXT6A14n901v8DU5Of337,pop,,review,,,1,german | pop | germany | garnichtmalsocool,,,ok,,,
Belgian Asociality,7914wQVYEuUYFCJKr4rBkx,metal,,review,,,1,punk | belgian | punk rock | rock | Belgium | Vlaams | Garage Rock | ska,,,ok,,,
Methyl Ethel,3I3Fz1DeUY0icXFvOjbXm7,alternative,,review,,,5,australian | psychedelic | dream pop | indie rock | alternative | australia | perth | indie,,,ok,,,
Los De Adentro,282UIRNs6aprjrs0ynDn6v,rock,,review,,,1,Rock en Espanol | Colombia | rock | Rock Latino | latin | All | vallenato | felipe pelaez,,,ok,,,
Zane Williams,7LjXLho6TAS9wkSfnjd0AX,country,,review,,,5,country | singer-songwriter | great song | USA,,,ok,,,
Matt Andersen,2dOaom01dm1MhNLnyHpWD5,jazz,,review,,,7,blues | Canadian | bluegrass | indie | singer-songwriter | blues rock | canada | country rock,,,ok,,,
Los Bravos,7ewJCECkpkh56w0Y4VWzSY,,,review,,,1,60s | classic rock | spanish | oldies | rock | pop | spain | mod,,,ok,,,
Toad The Wet Sprocket,4j7EVY3kuDwLPfD2jfC7LC,pop rock,,review,,,3,alternative | alternative rock | rock | 90s | indie | indie rock | pop | american,,,ok,,,
Phony Ppl,0oBsnAC3fzYkTHF3bkfNx6,soul,,review,,,5,Hip-Hop | funk | jazz | soul | rnb | hip hop | rap | Jazz Hop,,,ok,,,
James Hand,0LhTZWBL8vvxZhJxYBWUmi,,,review,,,1,country | classic country | Tradition country | austin | texas | Honky Tonk | american | lesser known yet streamable artists,,,ok,,,
guardin,6zqcGQ6MH6yetBUoquMnL7,rap,,review,,,6,Lo-Fi | emo rap | Emo Trap | emo | indie | alternative | american | chill,,,ok,,,
Dimitri Vegas & Like Mike,73jBynjsVtofjRpdpRAJGk,electronic,,review,,,5,House | electronic | Progressive House | electro house | electro | ccc_corrected | dance | Belgium,,,ok,,,
The Twins,2OrWQgeChXJq6nggwOzpun,,,review,,,1,synthpop | 80s | new wave | synth pop | german | eurodisco | italodisco | Disco,,,ok,,,
Abby Cates,2LwlPBOoq9EqTOmKi4lJ2n,,,review,,,3,singer-songwriter | indie | Ohio,,,ok,,,
Testament,28hJdGN1Awf7u3ifk2lVkg,metal,,review,,,1,thrash metal | heavy metal | metal | death metal | thrash | american | bay area thrash metal | speed metal,,,ok,,,
Arnau Griso,5gnF05YcUt010aB7EWk96U,rock,,review,,,2,spanish,,,ok,,,
Once Mekel,57rIw0vk3eEuJlVblR4CrE,jazz,,christian,,,4,pop | indonesian | a | christian,christian,christian,ok,christian,medium,christian tag plus sample genre
La Energia Nortena,6uFxO15AG9aoz7MS4aQQvp,,,review,,,1,State Fair of Texas 2021,,,ok,,,
D'yani,3c4mJY5ixVvzRBdYvBtxci,,,review,,,1,jamaica | reggae | dancehall,,,ok,,,
Revelle,02EVANzKGRlR3TTTiaGAoA,pop,,review,,,1,rapcore | Nu Metal | alternative | Nu-metal | metal | rap metal | crossover | alternative metal,,,ok,,,
John Hiatt & The Goners,4Iz67ZmbPzHUhzbYL5ogxI,rock,,review,,,1,john hiatt and the goners | john hiatt | blues rock | rock | singer-songwriter | blues | Alt-country | roots rock,,,ok,,,
The Planet Smashers,2wYNzTzigUWAeVLaxeRrg3,punk,,review,,,5,ska | ska punk | Canadian | punk | ska-punk | punk rock | rock | 3rd wave ska,,,ok,,,
Benjie,6hvziLSyBcC5XIYxdT5Mej,reggae,,review,,,1,reggae | dancehall | Drum and bass | german | german reggae | Drum n Bass | hip hop | dnb,,,ok,,,
Dan Davidson,3Av6JdBs0MuhIPnCqPg6EI,country,,review,,,1,country,,,ok,,,
Leslie Clio,2Z8ZYYqedbWaOlSsBRVlmQ,pop,,review,,,3,soul | pop | german | female vocalists | All | female vocalist | indie | upcoming album 2022,,,ok,,,
O Surto,6SXLkJrpyA2cxh2B1Xq3b7,rock,,review,,,1,rock | brazilian | hardcore | punk rock | brazilian rock | alternative rock | hip hop | brazil,,,ok,,,
FTISLAND,6KhH771vq2X2Aom91nNzpZ,pop rock,,review,,,13,Korean | k-pop | k-rock | FT Island | Kpop | male vocalists | boyband | rock,,,ok,,,
MandoPony,2RgldIVB6hgTzEjSXWNFE2,,,review,,,2,brony music | rock | brony | folk | Pony Music | alternative | alternative rock | country rock,,,ok,,,
Johan Verminnen,3gH63DgDuvcGgXEmkHB2ur,pop rock,,review,,,4,Nederlandstalig | belgian | kleinkunst | folk | Vlaams | johan verminnen | Belgium | pop,,,ok,,,
Slam,6ZK1l84rj8SLSn2tXVgCsf,rock,,review,,,1,techno | electronic | House | punk | minimal | minimal techno | dance | electronica,,,ok,,,
Andy & Lucas,4dqi10p8S91S2ChvcWsi1L,pop,,review,,,7,spanish | pop | flamenco pop | Andy y Lucas | latin | rumba | Flamenco | Estopa,,,ok,,,
Neil Young,6v8FB84lnmJs434UJf2Mrm,rock,,review,,,6,classic rock | singer-songwriter | folk | rock | folk rock | Canadian | country rock | hard rock,,,ok,,,
The Rubens,2hrWpLNoJcs1EnWSXvB6JI,alternative,,review,,,3,indie | rock | australian | blues | indie rock | soul | blues rock | alternative rock,,,ok,,,
Gwar,3dnH7fdVm2X07MK6Fkbhbt,metal,,review,,,1,thrash metal | heavy metal | metal | punk | thrash | Shock Rock | american | crossover thrash,,,ok,,,
Stellar,5yw4tA8D5uG7tT3NaDvq10,pop,,review,,,7,k-pop | pop | Korean | female vocalists | Kpop | girl group | alternative | stellar,,,ok,,,
Morodo,2OnH4HpywAxWkSOEsyjdjn,reggae,,review,,,6,reggae | dancehall | ragga | Hip-Hop | spanish | rap | hip hop | spanish reggae,,,ok,,,
Bully,34LdbFt5sVXKTJOzf1iExQ,punk,,review,,,3,Grunge | indie rock | alternative rock | punk | indie | rock | punk rock | Nashville,,,ok,,,
The Smithereens,06KgaEpSluofkcChSo7TNr,pop,,review,,,3,power pop | rock | 80s | alternative | college rock | alternative rock | new jersey | american,,,ok,,,
Wabie,3wOQaMNQU0rbzWyGXIudmE,pop,,review,,,1,indie | pop | USA | indie pop | my top songs,,,ok,,,
Halestorm,6om12Ev5ppgoMy3OYSoech,metal,,review,,,38,hard rock | female vocalists | rock | alternative rock | alternative metal | alternative | american | post-grunge,,,ok,,,
Ivy Adara,43G7qlx7v7OGJJrUTXIqLq,,,review,,,1,pop | female vocalists | australian | indie pop | australia | yandex music | beauty | 4-25,,,ok,,,
Sarcastic Sounds,1bq8rqNnfrojn0OSAfeNXJ,,,review,,,3,Lo-Fi | Canadian | Hip-Hop | USA | beats | lofi | canada | instrumental hip-hop,,,ok,,,
LiL Lotus,2RJWS2Lmkw2uExDmFMe1Ry,rap,,review,,,1,emo rap | cloud rap | trap | rap | Hip-Hop | texas | pop punk | Sad rap,,,ok,,,
Mental,0x5wSjDspn7vOtTUUvWvwI,,,review,,,1,hardcore | hardcore punk | Straight Edge | boston hardcore | boston | punk | straight edge hardcore | punk rock,,,ok,,,
Barleyjuice,1EE3UEIPINEqOaWU8L3FvO,punk,,review,,,2,celtic | irish | folk | folk rock | folk punk | celtic rock | irish rock | Irish Punk,,,ok,,,
ionnalee,7x3Y6pFeDGLJjv1V5uToHv,pop,,review,,,12,synthpop | art pop | electronic | electropop | swedish | pop | iamamiwhoami | indie pop,,,ok,,,
Ryan Adams,2qc41rNTtdLK0tV3mJn2Pm,country,,review,,,115,singer-songwriter | Alt-country | folk | rock | indie | country | american | americana,,,ok,,,
Mingo Fishtrap,7mYdzBqQUa1hb8jdRmMpfE,,,review,,,4,soul | funk | USA | funky | SXSW 2014 | upcoming | american | Funk Tag,,,ok,,,
Antonio Orozco,1ADdpen72RPuafRcv0YRBf,pop,,review,,,10,spanish | pop | Flamenco | spanish pop | Cantautores | antonio orozco | latin pop | singer-songwriter,,,ok,,,
Lucas Masciano,1Q4zkNJkrKBh8AW3LZNVRU,pop rock,,review,,,3,pop rock | pop | spanish | rock | pop rock argentino | argentina | cantautor | patchaka,,,ok,,,
J. Cole,6l3HvQ5sa6mXTsMTB19rO5,rap,,review,,,21,Hip-Hop | rap | hip hop | North Carolina | underground hip-hop | Jazz Hop | j cole | american,,,ok,,,
Adam Jacobs,5AmnFjIvQPCZJk3ES5kki4,,,review,,,1,musical | american | Broadway,,,ok,,,
Trini Lopez,5FlTKgucbhHvlJVf0pnvOv,,,review,,,8,60s | oldies | pop | soul | rock n roll | male vocalists | american | folk,,,ok,,,
Ama Lou,2tAqnHDAgnGtjnlzyoa38L,soul,,review,,,3,rnb | soul | UK | indie | british | female vocalist | pop | underrated,,,ok,,,
The Fratellis,3M4ThdJR28z9eSMcQHAZ5G,rock,,review,,,37,indie rock | indie | british | rock | alternative | Scottish | alternative rock | britpop,,,ok,,,
Johnossi,0k5NrYJAazGYrIhzrDslcT,rock,,review,,,13,swedish | indie rock | indie | rock | alternative | alternative rock | Garage Rock | Sweden,,,ok,,,
Stephen Hurd,74PFtvi865w0SZ72quv7BZ,,,gospel,,,1,gospel | worship | Contemporary Gospel | black gospel | inspirational | praise and worship | contemporary christian | christian,gospel,gospel,ok,worship,high,worship | praise and worship
Hawthorne Heights,126FigDBtqwS2YsOYMTPQe,pop,,review,,,55,emo | screamo | alternative | rock | post-hardcore | punk | alternative rock | emocore,,,ok,,,
Jazzanova,0nTErwSOllrcUWt3knOG2T,jazz,,review,,,1,acid jazz | jazz | nu jazz | chillout | electronic | downtempo | nu-jazz | lounge,,,ok,,,
Million Dollar Reload,5y2O7Tp2HZKmHEdabOOLlV,rock,,review,,,1,hard rock | sleaze rock | ireland | rock | classic rock | irish | All | sleaze,,,ok,,,
Raury,2PU4qFehXQF7WnlFsJpBiJ,rap,,review,,,1,Hip-Hop | folk | soul | indie | indie pop | hip hop | rap | USA,,,ok,,,
Antena,3apLA4vM37l7KbHOvpyPIc,pop,,review,,,1,Bossa Nova | new wave | electronic | female vocalists | electropop | french | lounge | art pop,,,ok,,,
Mikael Wiehe,3VOOmK7ZqJNgOPN1hopJuL,pop,,review,,,2,swedish | singer-songwriter | progg | political | svenskt | nordic | scandinavian | svensk,,,ok,,,
Current 93,7vF3DcPluq6lZI36VniagW,country,,review,,,5,neofolk | apocalyptic folk | experimental | industrial | dark ambient | dark folk | folk | ambient,,,ok,,,
The Magic Gang,52pNByiBWx6SVMMqqcCA74,alternative,,review,,,1,indie | indie rock | alternative | rock | british | england | check out | Crank wave,,,ok,,,
SDM,0LKAV3zJ8a8AIGnyc5OvfB,rap,,review,,,1,poezja śpiewana | polish | poezja spiewana | poetry | blues | folk | acoustic | SDM,,,ok,,,
Lil Wyte,21O7WwRkik43ErKppxDKJq,rap,,review,,,1,Hip-Hop | rap | Dirty South | southern rap | Gangsta Rap | Crunk | memphis | memphis rap,,,ok,,,
Julia Cole,48rpE75ZIsnfNFyojfYene,pop,,review,,,3,country | USA | female vocalists,,,ok,,,
ZICO,4XpUIb8uuNlIWVKmgKZXC0,pop,,review,,,5,Korean | Hip-Hop | k-pop | rap | block b | hip hop | Zico | Kpop,,,ok,,,
Axel Thesleff,1OpHMC7Qo3lY1sVYaTUQrG,rap,,review,,,1,trap | electronic | finnish | idm | DrumNBass | funk_add_to_lidarr_batch_2,,,ok,,,
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,rap,,review,,,5,trap | cloud rap | Hip-Hop | rap | rage | hip hop | plugg | opium,,,ok,,,
Spoonboy,2U7vcD3uJaqqzcfpq94Z5L,punk,,review,,,3,folk punk | folk | plan-it-x | punk | acoustic | twee | punk rock | pop punk,,,ok,,,
DEADLIFE,6YAOorJSNGWyH8m9N7cDeX,,,review,,,2,depressive black metal | synthwave | black metal | darksynth | retrowave | electronic | DSBM | Suicidal Black Metal,,,ok,,,
Indira Radić,4gQCiiQcdrXyPBFqfHcnUi,country,,review,,,1,serbian | pop | All | folk | i would explore that hole | Serbia | turbo-folk | i would like to spend an afternoon rubbing her breasts with warm mineral oil,,,ok,,,
Marmozets,3KEhhixoMshqSEJ71rS7w1,rock,,review,,,1,post-hardcore | math rock | mathcore | female vocalists | british | alternative rock | rock | LastfmSC,,,ok,,,
A Will Away,3E5tLMdfD5wjBXI0hV6L2E,,,review,,,3,punk | rock | emo | USA | emo punk | pop punk | emo pop punk | seen live 2020,,,ok,,,
Zevia,6z9k3E8sR90LH0N4zyOxUu,,,review,,,4,female vocalists | indie pop | depression | piano | 3-5 | yandex music | upcoming album 2022 | upcoming album 2023,,,ok,,,
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,rock,,review,,,3,heavy metal | hard rock | classic rock | metal | rock | doom metal | british | 70s,,,ok,,,
Santigold,6Jrxnp0JgqmeUX1veU591p,alternative,,review,,,9,electronic | indie | alternative | female vocalists | dub | female vocalist | american | experimental,,,ok,,,
almost monday,42FzVuyJH8YbkhzWSR2n8E,pop,,review,,,5,indie pop | alternative | modern indie pop | indie | pop | alternative pop | indie rock | pop rock,,,ok,,,
Keith Richards,08avsqaGIlK2x3i2Cu7rKH,jazz,,review,,,6,rock | classic rock | blues rock | blues | guitar | british | keith richards | the rolling stones,,,ok,,,
Jack Botts,4VeyhwBUfsaWMkQ2Ld8QNl,country,,review,,,3,funk_add_to_lidarr_batch_12,,,ok,,,
Zella Day,100sLnojEpcadRx4edEBA6,pop,,review,,,14,pop | indie | indie pop | folk | female vocalists | american | singer-songwriter | female vocalist,,,ok,,,
Dorothy,6IOvhXyk5edbA2DVaeP9Up,rock,,review,,,19,hard rock | blues rock | rock | Garage Rock | indie | blues | female vocalists | alternative rock,,,ok,,,
Hanna Ferm,2xQUbkvQFCU8DpdBFbMfLq,pop,,review,,,2,pop | swedish | Sweden | female vocalists | rising artist | dance | swedish female vocalists | my top songs,,,ok,,,
Bill Haley & His Comets,3MFp4cYuYtTZe3d3xkLLbr,rock,,review,,,1,rockabilly | Rock and Roll | rock n roll | oldies | rock | 50s | rock'n'roll | classic rock,,,ok,,,
Kevin Morby,6fxk3UXHTFYET8qCT9WlBF,pop rock,,review,,,21,folk | singer-songwriter | indie | Lo-Fi | folk rock | indie folk | rock | indie rock,,,ok,,,
ONE OK ROCK,7k73EtZwoPs516ZxE72KsO,pop rock,,review,,,53,J-rock | japanese | rock | jrock | japanese rock | alternative rock | one ok rock | alternative,,,ok,,,
Gaby Moreno,0K9pSmFx0kWESA9jqx8aCW,pop rock,,review,,,3,jazz | blues | soul | female vocalists | guatemala | latin | kgrl | All,,,ok,,,
Jim Croce,1R6Hx1tJ2VOUyodEpC12xM,rock,,review,,,6,folk | singer-songwriter | classic rock | 70s | rock | folk rock | Jim Croce | soft rock,,,ok,,,
BURNS,5eKqhPrKad0J9xGAtq3rW7,pop,,review,,,1,electronic | electro | british | Disco | seen | dance | UK | Progressive House,,,ok,,,
Balaam And The Angel,5IKyZkmNB2I8WZ6B6hUZrN,rock,,review,,,1,Gothic Rock | post-punk | goth | batcave | hard rock | deathrock | Gothic | goth rock,,,ok,,,
vbnd,5KbEFz293OMDqqk9ajZKZV,,,review,,,1,electronic | soul | rnb | canada | neon | future bass | electronic superhighway | Lo-Fi Beat,,,ok,,,
Kyle Selig,0qiFtC52T37zXjHl0DDMAr,,,review,,,1,,,,error,,,
Kenza Farah,6WBf0WXqyBkCCYAEPUeDxn,pop,,review,,,1,french | rnb | pop | female vocalist | french rnb | female vocalists | Hip-Hop | Marseille,,,ok,,,
Ellie Williams,5iHLwkkEmDSXpnyJR1jNJs,,,review,,,3,female vocalists | virally female | pop | indie | piano | indie pop | singer-songwriter | Need to Rate,,,ok,,,
The Unseen,6xEMoIJbN8zgmMpv6Nzt5Z,punk,,review,,,3,street punk | punk | hardcore punk | punk rock | hardcore | Oi | rock | american,,,ok,,,
BRONSON,60yfafz0P3gqaUaOUIddae,,,review,,,2,hardcore | italian | RAC | electronic | melodic hardcore | punk | hardcore punk | casapound,,,ok,,,
Pete Yorn,5l2EAkfckNPYZbEDbQtEkO,alternative,,review,,,19,singer-songwriter | indie | alternative | rock | indie rock | alternative rock | male vocalists | folk,,,ok,,,
Hoku,7ftZLBtMuNBXnnDFKbAblK,pop,,review,,,2,pop | female vocalists | american | teen pop | female | female vocalist | Hawaiian | kgrl,,,ok,,,
Jon Batiste,0eRbECAGCLLiTyVXPBRexU,jazz,,gospel,,,1,jazz | soul | piano | rnb | USA | rhythm and blues | funk | gospel,gospel,gospel,ok,gospel,high,gospel
Archive,1Q776wzj2mrtXrNu3iH6nk,rap,,review,,,22,trip-hop | electronic | Progressive rock | alternative | rock | british | alternative rock | trip hop,,,ok,,,
Steve Kekana,69kCTJwpVKPousSTrBY78R,jazz,,review,,,1,reggae | african | south africa | africa | south african | oldies | mbaqanga | Rasta,,,ok,,,
Cilla Black,3bCvHtuIXWXPbCMdSYudmZ,pop rock,,review,,,4,60s | pop | female vocalists | oldies | 60s girls | british | liverpool | british invasion,,,ok,,,
The California Honeydrops,21t0aavYGSGFkYYFhu6urk,alternative,,review,,,5,jazz | blues | soul | funk | rnb | funky | USA | Jam,,,ok,,,
Bobby Rydell,4hJTgr1adnhIkhmD9jLzd6,pop rock,,review,,,8,oldies | Rock and Roll | 60s | Bobby Rydell | pop | rock n roll | 50s | male vocalists,,,ok,,,
Iggy Pop,33EUXrFKGjpUSGacqEHhU4,rock,,review,,,15,punk | punk rock | rock | classic rock | proto-punk | american | 70s | hard rock,,,ok,,,
Anne-Marie,1zNqDE7qDGCsyzJwohVaoX,pop,,review,,,10,pop | rnb | british | electronic | female vocalists | All | 4 | my top songs,,,ok,,,
The Troggs,57xdnSVt4ahJCIXYLieQ25,,,review,,,1,classic rock | 60s | Garage Rock | rock | oldies | british | proto-punk | british invasion,,,ok,,,
Los Mustang,6kSZSrOpxBGJsFxIES8gRw,,,review,,,1,60s | Surf | spanish | classic rock | surf rock | Rock 'n' Roll | pop | españa,,,ok,,,
Moonica Mac,4EeCKtQAywZzC578wwGp1n,pop,,review,,,2,swedish | singer-songwriter | pop | folk | indie pop | indie | alternative | Sweden,,,ok,,,
The Secret Handshake,24WD4syZasIzg6XVENc0FD,pop rock,,review,,,1,electronic | powerpop | electronica | indie | alternative | electropop | pop | american,,,ok,,,
Vague003,6dJ1iY51ZgNt93gelvdF3k,rap,,review,,,1,USA | instrumental | queer | american | producer | trans | transgender | witch house,,,ok,,,
Siskiyou,65gRCvMggINJZs3DgzCOtK,country,,review,,,1,folk | Canadian | indie | canada | Lo-Fi | alternative | melancholy | folk pop,,,ok,,,
Maurette Brown Clark,6SGhROQYSIxgiCvxfXfp4p,,,gospel,,,3,gospel | female vocalists | maurette brown clark | praise and worship | black gospel | MAUETTE BROWN CLARK | Contemporary Gospel | Even in the rain,gospel,gospel,ok,worship,high,praise and worship
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,rap,,review,,,41,Hip-Hop | rap | west coast | hip hop | compton | California | jazz rap | Conscious Hip Hop,,,ok,,,
Secret Garden,6GUg2fRLklsnSJsG3PrTt0,pop,,review,,,9,new age | celtic | instrumental | ambient | folk | norwegian | neoclassical | Secret Garden,,,ok,,,
Ruelle,5tIkXJTex4JY7cv9mmgAZx,pop,,review,,,10,pop | electropop | indie pop | indie | female vocalists | singer-songwriter | electronic | electro-pop,,,ok,,,
Ryan Stevenson,1rxhmvc4pue9A2fEXnLT97,rock,,christian,,,8,trance | electronic | christian | worship | All | praise | american | christian pop,christian,christian,ok,worship,high,worship
Blind Guardian,7jxJ25p0pPjk0MStloN6o6,metal,,review,,,11,Power metal | speed metal | heavy metal | symphonic metal | metal | german | Progressive metal | epic metal,,,ok,,,
Peter Doran,7qG3Idm5VH8qGnIYpSqnGL,alternative,,review,,,1,singer-songwriter | irish | awesomesauce | Acoustic folk Alternative Rock Irish | a long red glare | Less than 30000 | spotify | uitluisteren artist,,,ok,,,
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,rap,,review,,,16,Hip-Hop | trap | rap | travis scott | hip hop | Houston | Dirty South | pop rap,,,ok,,,
Celldweller,4BKyei61gtyDFxlKhcvBJJ,rock,,review,,,5,industrial | electronic | industrial rock | industrial metal | rock | electronic rock | alternative | metal,,,ok,,,
D-Block Europe,5VadK1havLhK1OpKYsXv9y,rap,,review,,,1,Hip-Hop | rap | british | hip hop | UK | english | london | trap,,,ok,,,
Scars On 45,5ltIfb6fKhN2sxGic1WRWy,alternative,,review,,,9,indie | british | acoustic | alternative | indie rock | emo | rock | alternative rock,,,ok,,,
sadeyes,5fj4oi7qHDoklvnnYmSBl0,rap,,review,,,12,emo rap | Hip-Hop | american | electronic | sad | alternative | emo | underground hip-hop,,,ok,,,
Rhett Walker,4ImxhwjNOz0es0voxGHCoP,rock,,gospel,,,5,Southern Rock | rock | gospel | country | christian rock | country rock | ccm | christian,gospel,gospel,ok,gospel,high,gospel
Fort Minor,7dWYWUbO68rXJOcyA7SpJk,rock,,review,,,2,Hip-Hop | rap | alternative | hip hop | rock | american | alternative hip-hop | rapcore,,,ok,,,
The Subways,4BntNFyiN3VGG4hhRRZt9d,rock,,review,,,1,indie rock | indie | british | rock | alternative | Garage Rock | alternative rock | britpop,,,ok,,,
Whee In,0BqRGrwqndrtNkojXiqIzL,pop,,review,,,1,k-pop | mamamoo | rnb | Korean | pop | solo | Kpop | rnbsoul,,,ok,,,
The White Tie Affair,4lmpEOYpB8yNe8buBDP5vF,pop rock,,review,,,1,powerpop | alternative | dance | pop | power pop | pop rock | electronic | pop punk,,,ok,,,
As Blood Runs Black,4LjQpQc5NB5G02zqfEIex7,metal,,review,,,1,deathcore | metalcore | Melodic Death Metal | death metal | hardcore | Melodic Deathcore | metal | american,,,ok,,,
The Exies,5V5NZ8y72BgxpB6rN4XxtI,,,review,,,3,alternative rock | post-grunge | rock | alternative | hard rock | american | alternative metal | Grunge,,,ok,,,
